time,vehicle_id,event
2015-02-01 07:56:00+00,V15327,dropoff
2015-02-01 07:56:00+00,V17965,pickup
2015-02-01 07:56:00+00,V15618,pickup
2015-02-01 07:57:00+00,V20501,dropoff
2015-02-01 07:57:00+00,V16349,pickup
2015-02-01 07:58:00+00,V19732,dropoff
2015-02-01 07:58:00+00,V17530,pickup
2015-02-01 07:59:00+00,V16539,pickup
2015-02-01 07:59:00+00,V17862,pickup
2015-02-01 08:00:00+00,V19047,dropoff
2015-02-01 08:00:00+00,V15618,dropoff
2015-02-01 08:00:00+00,V20860,pickup
2015-02-01 08:00:00+00,V14921,pickup
2015-02-01 08:01:00+00,V20621,dropoff
2015-02-01 08:01:00+00,V16349,dropoff
2015-02-01 08:01:00+00,V17477,pickup
2015-02-01 08:02:00+00,V17263,pickup
2015-02-01 08:02:00+00,V15477,pickup
2015-02-01 08:03:00+00,V14560,pickup
2015-02-01 08:04:00+00,V17862,dropoff
2015-02-01 08:04:00+00,V17448,pickup
2015-02-01 08:05:00+00,V14679,dropoff
2015-02-01 08:05:00+00,V19067,dropoff
2015-02-01 08:05:00+00,V20015,pickup
2015-02-01 08:05:00+00,V17107,pickup
2015-02-01 08:06:00+00,V15140,dropoff
2015-02-01 08:06:00+00,V21364,pickup
2015-02-01 08:07:00+00,V18404,pickup
2015-02-01 08:08:00+00,V18761,pickup
2015-02-01 08:08:00+00,V15969,pickup
2015-02-01 08:08:00+00,V20002,pickup
2015-02-01 08:09:00+00,V18404,dropoff
2015-02-01 08:09:00+00,V17180,pickup
2015-02-01 08:09:00+00,V19220,pickup
2015-02-01 08:09:00+00,V20600,pickup
2015-02-01 08:09:00+00,V16303,pickup
2015-02-01 08:10:00+00,V14560,dropoff
2015-02-01 08:10:00+00,V17284,pickup
2015-02-01 08:11:00+00,V14921,dropoff
2015-02-01 08:11:00+00,V17477,dropoff
2015-02-01 08:11:00+00,V20973,pickup
2015-02-01 08:12:00+00,V17965,dropoff
2015-02-01 08:12:00+00,V17107,dropoff
2015-02-01 08:12:00+00,V20002,dropoff
2015-02-01 08:12:00+00,V16303,dropoff
2015-02-01 08:12:00+00,V15805,pickup
2015-02-01 08:12:00+00,V18249,pickup
2015-02-01 08:12:00+00,V18288,pickup
2015-02-01 08:12:00+00,V20998,pickup
2015-02-01 08:12:00+00,V16970,pickup
2015-02-01 08:12:00+00,V21592,pickup
2015-02-01 08:13:00+00,V17263,dropoff
2015-02-01 08:13:00+00,V15477,dropoff
2015-02-01 08:13:00+00,V21364,dropoff
2015-02-01 08:13:00+00,V20600,dropoff
2015-02-01 08:13:00+00,V17284,dropoff
2015-02-01 08:13:00+00,V17643,pickup
2015-02-01 08:13:00+00,V21414,pickup
2015-02-01 08:13:00+00,V16289,pickup
2015-02-01 08:13:00+00,V19791,pickup
2015-02-01 08:14:00+00,V17530,dropoff
2015-02-01 08:14:00+00,V16539,dropoff
2015-02-01 08:14:00+00,V19220,dropoff
2015-02-01 08:14:00+00,V19545,pickup
2015-02-01 08:14:00+00,V18772,pickup
2015-02-01 08:14:00+00,V17300,pickup
2015-02-01 08:15:00+00,V17448,dropoff
2015-02-01 08:15:00+00,V15969,dropoff
2015-02-01 08:15:00+00,V17180,dropoff
2015-02-01 08:15:00+00,V21592,dropoff
2015-02-01 08:16:00+00,V19791,dropoff
2015-02-01 08:16:00+00,V16265,pickup
2015-02-01 08:16:00+00,V20565,pickup
2015-02-01 08:17:00+00,V20015,dropoff
2015-02-01 08:17:00+00,V18288,dropoff
2015-02-01 08:17:00+00,V16289,dropoff
2015-02-01 08:17:00+00,V17212,pickup
2015-02-01 08:17:00+00,V20002,pickup
2015-02-01 08:17:00+00,V17131,pickup
2015-02-01 08:18:00+00,V20998,dropoff
2015-02-01 08:18:00+00,V16970,dropoff
2015-02-01 08:18:00+00,V17643,dropoff
2015-02-01 08:18:00+00,V21414,dropoff
2015-02-01 08:19:00+00,V17300,dropoff
2015-02-01 08:19:00+00,V17131,dropoff
2015-02-01 08:19:00+00,V17862,pickup
2015-02-01 08:20:00+00,V18772,dropoff
2015-02-01 08:20:00+00,V16123,pickup
2015-02-01 08:20:00+00,V15946,pickup
2015-02-01 08:20:00+00,V19484,pickup
2015-02-01 08:20:00+00,V14929,pickup
2015-02-01 08:20:00+00,V19133,pickup
2015-02-01 08:21:00+00,V20973,dropoff
2015-02-01 08:21:00+00,V20565,dropoff
2015-02-01 08:21:00+00,V18791,pickup
2015-02-01 08:21:00+00,V17803,pickup
2015-02-01 08:21:00+00,V18125,pickup
2015-02-01 08:22:00+00,V16265,dropoff
2015-02-01 08:22:00+00,V19097,pickup
2015-02-01 08:22:00+00,V21002,pickup
2015-02-01 08:23:00+00,V18249,dropoff
2015-02-01 08:23:00+00,V19545,dropoff
2015-02-01 08:23:00+00,V19068,pickup
2015-02-01 08:23:00+00,V19478,pickup
2015-02-01 08:24:00+00,V20002,dropoff
2015-02-01 08:24:00+00,V14929,dropoff
2015-02-01 08:24:00+00,V19133,dropoff
2015-02-01 08:24:00+00,V16176,pickup
2015-02-01 08:24:00+00,V20015,pickup
2015-02-01 08:24:00+00,V15247,pickup
2015-02-01 08:25:00+00,V15805,dropoff
2015-02-01 08:25:00+00,V19484,dropoff
2015-02-01 08:25:00+00,V18125,dropoff
2015-02-01 08:25:00+00,V14726,pickup
2015-02-01 08:25:00+00,V16571,pickup
2015-02-01 08:26:00+00,V17212,dropoff
2015-02-01 08:26:00+00,V21002,dropoff
2015-02-01 08:26:00+00,V21592,pickup
2015-02-01 08:26:00+00,V16190,pickup
2015-02-01 08:27:00+00,V15946,dropoff
2015-02-01 08:27:00+00,V15247,dropoff
2015-02-01 08:27:00+00,V18845,pickup
2015-02-01 08:27:00+00,V17920,pickup
2015-02-01 08:28:00+00,V18761,dropoff
2015-02-01 08:28:00+00,V17862,dropoff
2015-02-01 08:28:00+00,V18791,dropoff
2015-02-01 08:28:00+00,V17803,dropoff
2015-02-01 08:28:00+00,V16571,dropoff
2015-02-01 08:28:00+00,V19705,pickup
2015-02-01 08:28:00+00,V19803,pickup
2015-02-01 08:28:00+00,V20245,pickup
2015-02-01 08:28:00+00,V18742,pickup
2015-02-01 08:28:00+00,V17292,pickup
2015-02-01 08:28:00+00,V20339,pickup
2015-02-01 08:29:00+00,V20015,dropoff
2015-02-01 08:29:00+00,V16190,dropoff
2015-02-01 08:29:00+00,V21456,pickup
2015-02-01 08:30:00+00,V19068,dropoff
2015-02-01 08:30:00+00,V16176,dropoff
2015-02-01 08:30:00+00,V19881,pickup
2015-02-01 08:31:00+00,V19478,dropoff
2015-02-01 08:31:00+00,V20339,dropoff
2015-02-01 08:32:00+00,V17920,dropoff
2015-02-01 08:32:00+00,V16292,pickup
2015-02-01 08:32:00+00,V18336,pickup
2015-02-01 08:32:00+00,V19736,pickup
2015-02-01 08:32:00+00,V18210,pickup
2015-02-01 08:32:00+00,V16574,pickup
2015-02-01 08:33:00+00,V18845,dropoff
2015-02-01 08:33:00+00,V18742,dropoff
2015-02-01 08:33:00+00,V17292,dropoff
2015-02-01 08:33:00+00,V20732,pickup
2015-02-01 08:33:00+00,V15946,pickup
2015-02-01 08:33:00+00,V16585,pickup
2015-02-01 08:34:00+00,V20245,dropoff
2015-02-01 08:34:00+00,V19220,pickup
2015-02-01 08:34:00+00,V18404,pickup
2015-02-01 08:36:00+00,V21592,dropoff
2015-02-01 08:36:00+00,V19803,dropoff
2015-02-01 08:36:00+00,V16574,dropoff
2015-02-01 08:37:00+00,V16123,dropoff
2015-02-01 08:37:00+00,V16585,dropoff
2015-02-01 08:37:00+00,V18404,dropoff
2015-02-01 08:37:00+00,V16539,pickup
2015-02-01 08:38:00+00,V19705,dropoff
2015-02-01 08:38:00+00,V19881,dropoff
2015-02-01 08:38:00+00,V18210,dropoff
2015-02-01 08:38:00+00,V15946,dropoff
2015-02-01 08:38:00+00,V20786,pickup
2015-02-01 08:38:00+00,V17714,pickup
2015-02-01 08:38:00+00,V18120,pickup
2015-02-01 08:38:00+00,V17763,pickup
2015-02-01 08:38:00+00,V19628,pickup
2015-02-01 08:39:00+00,V16539,dropoff
2015-02-01 08:39:00+00,V14599,pickup
2015-02-01 08:39:00+00,V21510,pickup
2015-02-01 08:40:00+00,V19097,dropoff
2015-02-01 08:40:00+00,V19220,dropoff
2015-02-01 08:40:00+00,V16176,pickup
2015-02-01 08:40:00+00,V16483,pickup
2015-02-01 08:41:00+00,V14726,dropoff
2015-02-01 08:41:00+00,V19736,dropoff
2015-02-01 08:41:00+00,V21384,pickup
2015-02-01 08:41:00+00,V16620,pickup
2015-02-01 08:41:00+00,V20054,pickup
2015-02-01 08:41:00+00,V20160,pickup
2015-02-01 08:42:00+00,V21456,dropoff
2015-02-01 08:42:00+00,V14599,dropoff
2015-02-01 08:42:00+00,V21510,dropoff
2015-02-01 08:42:00+00,V19526,pickup
2015-02-01 08:42:00+00,V14947,pickup
2015-02-01 08:42:00+00,V18155,pickup
2015-02-01 08:42:00+00,V18433,pickup
2015-02-01 08:43:00+00,V17567,pickup
2015-02-01 08:43:00+00,V19992,pickup
2015-02-01 08:43:00+00,V20318,pickup
2015-02-01 08:43:00+00,V18968,pickup
2015-02-01 08:43:00+00,V15253,pickup
2015-02-01 08:44:00+00,V19628,dropoff
2015-02-01 08:44:00+00,V20740,pickup
2015-02-01 08:44:00+00,V16768,pickup
2015-02-01 08:44:00+00,V17619,pickup
2015-02-01 08:44:00+00,V21627,pickup
2015-02-01 08:44:00+00,V15586,pickup
2015-02-01 08:44:00+00,V17643,pickup
2015-02-01 08:44:00+00,V14678,pickup
2015-02-01 08:44:00+00,V21176,pickup
2015-02-01 08:44:00+00,V16887,pickup
2015-02-01 08:45:00+00,V18120,dropoff
2015-02-01 08:45:00+00,V17763,dropoff
2015-02-01 08:45:00+00,V20054,dropoff
2015-02-01 08:45:00+00,V20160,dropoff
2015-02-01 08:45:00+00,V16941,pickup
2015-02-01 08:45:00+00,V20946,pickup
2015-02-01 08:45:00+00,V14929,pickup
2015-02-01 08:45:00+00,V15140,pickup
2015-02-01 08:45:00+00,V19652,pickup
2015-02-01 08:45:00+00,V17631,pickup
2015-02-01 08:45:00+00,V18805,pickup
2015-02-01 08:46:00+00,V16483,dropoff
2015-02-01 08:46:00+00,V18433,dropoff
2015-02-01 08:46:00+00,V17365,pickup
2015-02-01 08:46:00+00,V19097,pickup
2015-02-01 08:47:00+00,V15667,pickup
2015-02-01 08:47:00+00,V17122,pickup
2015-02-01 08:47:00+00,V19985,pickup
2015-02-01 08:47:00+00,V16289,pickup
2015-02-01 08:48:00+00,V16176,dropoff
2015-02-01 08:48:00+00,V18155,dropoff
2015-02-01 08:48:00+00,V15253,dropoff
2015-02-01 08:48:00+00,V16289,dropoff
2015-02-01 08:48:00+00,V21304,pickup
2015-02-01 08:49:00+00,V17714,dropoff
2015-02-01 08:49:00+00,V18968,dropoff
2015-02-01 08:49:00+00,V17643,dropoff
2015-02-01 08:49:00+00,V14678,dropoff
2015-02-01 08:49:00+00,V21176,dropoff
2015-02-01 08:49:00+00,V16887,dropoff
2015-02-01 08:49:00+00,V15140,dropoff
2015-02-01 08:49:00+00,V19652,dropoff
2015-02-01 08:49:00+00,V17631,dropoff
2015-02-01 08:49:00+00,V18805,dropoff
2015-02-01 08:49:00+00,V17351,pickup
2015-02-01 08:49:00+00,V16853,pickup
2015-02-01 08:50:00+00,V14929,dropoff
2015-02-01 08:50:00+00,V16265,pickup
2015-02-01 08:50:00+00,V17159,pickup
2015-02-01 08:51:00+00,V18336,dropoff
2015-02-01 08:51:00+00,V16620,dropoff
2015-02-01 08:51:00+00,V14947,dropoff
2015-02-01 08:51:00+00,V15586,dropoff
2015-02-01 08:51:00+00,V15170,pickup
2015-02-01 08:51:00+00,V17860,pickup
2015-02-01 08:51:00+00,V16068,pickup
2015-02-01 08:51:00+00,V16449,pickup
2015-02-01 08:52:00+00,V21627,dropoff
2015-02-01 08:52:00+00,V16941,dropoff
2015-02-01 08:52:00+00,V20946,dropoff
2015-02-01 08:52:00+00,V21273,pickup
2015-02-01 08:52:00+00,V19580,pickup
2015-02-01 08:52:00+00,V17579,pickup
2015-02-01 08:52:00+00,V19881,pickup
2015-02-01 08:53:00+00,V17619,dropoff
2015-02-01 08:53:00+00,V16853,dropoff
2015-02-01 08:53:00+00,V14837,pickup
2015-02-01 08:53:00+00,V15271,pickup
2015-02-01 08:53:00+00,V15797,pickup
2015-02-01 08:54:00+00,V20786,dropoff
2015-02-01 08:54:00+00,V19526,dropoff
2015-02-01 08:54:00+00,V21304,dropoff
2015-02-01 08:54:00+00,V17351,dropoff
2015-02-01 08:54:00+00,V18691,pickup
2015-02-01 08:54:00+00,V20310,pickup
2015-02-01 08:54:00+00,V18210,pickup
2015-02-01 08:55:00+00,V20318,dropoff
2015-02-01 08:55:00+00,V16768,dropoff
2015-02-01 08:55:00+00,V16068,dropoff
2015-02-01 08:55:00+00,V16449,dropoff
2015-02-01 08:55:00+00,V20775,pickup
2015-02-01 08:55:00+00,V15706,pickup
2015-02-01 08:55:00+00,V17509,pickup
2015-02-01 08:56:00+00,V17122,dropoff
2015-02-01 08:56:00+00,V19985,dropoff
2015-02-01 08:56:00+00,V19881,dropoff
2015-02-01 08:56:00+00,V19235,pickup
2015-02-01 08:56:00+00,V17308,pickup
2015-02-01 08:57:00+00,V19992,dropoff
2015-02-01 08:57:00+00,V20740,dropoff
2015-02-01 08:57:00+00,V17365,dropoff
2015-02-01 08:57:00+00,V19097,dropoff
2015-02-01 08:57:00+00,V17860,dropoff
2015-02-01 08:57:00+00,V17579,dropoff
2015-02-01 08:57:00+00,V15387,pickup
2015-02-01 08:58:00+00,V17159,dropoff
2015-02-01 08:58:00+00,V15797,dropoff
2015-02-01 08:58:00+00,V17509,dropoff
2015-02-01 08:58:00+00,V15137,pickup
2015-02-01 08:58:00+00,V14760,pickup
2015-02-01 08:58:00+00,V21459,pickup
2015-02-01 08:58:00+00,V19193,pickup
2015-02-01 08:58:00+00,V16797,pickup
2015-02-01 08:58:00+00,V16303,pickup
2015-02-01 08:59:00+00,V21384,dropoff
2015-02-01 08:59:00+00,V15271,dropoff
2015-02-01 08:59:00+00,V18266,pickup
2015-02-01 08:59:00+00,V20818,pickup
2015-02-01 08:59:00+00,V15372,pickup
2015-02-01 09:00:00+00,V20732,dropoff
2015-02-01 09:00:00+00,V16265,dropoff
2015-02-01 09:00:00+00,V19580,dropoff
2015-02-01 09:00:00+00,V16303,dropoff
2015-02-01 09:00:00+00,V19657,pickup
2015-02-01 09:00:00+00,V19584,pickup
2015-02-01 09:01:00+00,V15706,dropoff
2015-02-01 09:01:00+00,V15387,dropoff
2015-02-01 09:01:00+00,V19130,pickup
2015-02-01 09:01:00+00,V17881,pickup
2015-02-01 09:01:00+00,V17122,pickup
2015-02-01 09:03:00+00,V21273,dropoff
2015-02-01 09:03:00+00,V20570,pickup
2015-02-01 09:03:00+00,V16436,pickup
2015-02-01 09:03:00+00,V21462,pickup
2015-02-01 09:03:00+00,V20973,pickup
2015-02-01 09:03:00+00,V21414,pickup
2015-02-01 09:04:00+00,V15372,dropoff
2015-02-01 09:04:00+00,V18619,pickup
2015-02-01 09:04:00+00,V18028,pickup
2015-02-01 09:04:00+00,V16919,pickup
2015-02-01 09:04:00+00,V21440,pickup
2015-02-01 09:04:00+00,V21119,pickup
2015-02-01 09:04:00+00,V17320,pickup
2015-02-01 09:05:00+00,V14837,dropoff
2015-02-01 09:05:00+00,V20775,dropoff
2015-02-01 09:05:00+00,V19657,dropoff
2015-02-01 09:05:00+00,V19584,dropoff
2015-02-01 09:05:00+00,V17141,pickup
2015-02-01 09:05:00+00,V17249,pickup
2015-02-01 09:06:00+00,V15667,dropoff
2015-02-01 09:06:00+00,V16797,dropoff
2015-02-01 09:06:00+00,V21414,dropoff
2015-02-01 09:06:00+00,V14547,pickup
2015-02-01 09:06:00+00,V14646,pickup
2015-02-01 09:07:00+00,V17308,dropoff
2015-02-01 09:07:00+00,V21175,pickup
2015-02-01 09:07:00+00,V21435,pickup
2015-02-01 09:07:00+00,V21671,pickup
2015-02-01 09:08:00+00,V21119,dropoff
2015-02-01 09:08:00+00,V17320,dropoff
2015-02-01 09:08:00+00,V14646,dropoff
2015-02-01 09:08:00+00,V18909,pickup
2015-02-01 09:09:00+00,V20818,dropoff
2015-02-01 09:09:00+00,V20123,pickup
2015-02-01 09:09:00+00,V18496,pickup
2015-02-01 09:09:00+00,V14937,pickup
2015-02-01 09:10:00+00,V18210,dropoff
2015-02-01 09:10:00+00,V19235,dropoff
2015-02-01 09:10:00+00,V21459,dropoff
2015-02-01 09:10:00+00,V19193,dropoff
2015-02-01 09:10:00+00,V21440,dropoff
2015-02-01 09:10:00+00,V21418,pickup
2015-02-01 09:10:00+00,V21507,pickup
2015-02-01 09:10:00+00,V16863,pickup
2015-02-01 09:11:00+00,V14760,dropoff
2015-02-01 09:11:00+00,V20973,dropoff
2015-02-01 09:11:00+00,V21433,pickup
2015-02-01 09:11:00+00,V15945,pickup
2015-02-01 09:11:00+00,V17579,pickup
2015-02-01 09:11:00+00,V18397,pickup
2015-02-01 09:11:00+00,V18247,pickup
2015-02-01 09:11:00+00,V19082,pickup
2015-02-01 09:11:00+00,V17266,pickup
2015-02-01 09:12:00+00,V17122,dropoff
2015-02-01 09:12:00+00,V17249,dropoff
2015-02-01 09:12:00+00,V14547,dropoff
2015-02-01 09:12:00+00,V20284,pickup
2015-02-01 09:13:00+00,V17881,dropoff
2015-02-01 09:13:00+00,V16436,dropoff
2015-02-01 09:13:00+00,V21462,dropoff
2015-02-01 09:13:00+00,V21119,pickup
2015-02-01 09:13:00+00,V15510,pickup
2015-02-01 09:13:00+00,V14973,pickup
2015-02-01 09:13:00+00,V17290,pickup
2015-02-01 09:13:00+00,V15154,pickup
2015-02-01 09:13:00+00,V18400,pickup
2015-02-01 09:14:00+00,V16919,dropoff
2015-02-01 09:14:00+00,V14937,dropoff
2015-02-01 09:14:00+00,V19082,dropoff
2015-02-01 09:14:00+00,V17266,dropoff
2015-02-01 09:14:00+00,V18662,pickup
2015-02-01 09:15:00+00,V15905,dropoff
2015-02-01 09:15:00+00,V15170,dropoff
2015-02-01 09:15:00+00,V19130,dropoff
2015-02-01 09:15:00+00,V16863,dropoff
2015-02-01 09:15:00+00,V18400,dropoff
2015-02-01 09:15:00+00,V20693,pickup
2015-02-01 09:15:00+00,V19720,pickup
2015-02-01 09:15:00+00,V20760,pickup
2015-02-01 09:16:00+00,V17141,dropoff
2015-02-01 09:16:00+00,V21671,dropoff
2015-02-01 09:16:00+00,V21507,dropoff
2015-02-01 09:16:00+00,V17579,dropoff
2015-02-01 09:16:00+00,V18397,dropoff
2015-02-01 09:16:00+00,V18247,dropoff
2015-02-01 09:16:00+00,V20764,pickup
2015-02-01 09:16:00+00,V21271,pickup
2015-02-01 09:16:00+00,V20237,pickup
2015-02-01 09:16:00+00,V16097,pickup
2015-02-01 09:16:00+00,V18805,pickup
2015-02-01 09:16:00+00,V19584,pickup
2015-02-01 09:17:00+00,V21435,dropoff
2015-02-01 09:17:00+00,V19929,pickup
2015-02-01 09:17:00+00,V19987,pickup
2015-02-01 09:17:00+00,V14986,pickup
2015-02-01 09:18:00+00,V20570,dropoff
2015-02-01 09:18:00+00,V18496,dropoff
2015-02-01 09:18:00+00,V21418,dropoff
2015-02-01 09:18:00+00,V15945,dropoff
2015-02-01 09:18:00+00,V18608,pickup
2015-02-01 09:18:00+00,V19133,pickup
2015-02-01 09:18:00+00,V15577,pickup
2015-02-01 09:18:00+00,V17175,pickup
2015-02-01 09:18:00+00,V19409,pickup
2015-02-01 09:19:00+00,V17567,dropoff
2015-02-01 09:19:00+00,V15154,dropoff
2015-02-01 09:19:00+00,V14921,pickup
2015-02-01 09:19:00+00,V18496,pickup
2015-02-01 09:19:00+00,V15163,pickup
2015-02-01 09:20:00+00,V18266,dropoff
2015-02-01 09:20:00+00,V18909,dropoff
2015-02-01 09:20:00+00,V21433,dropoff
2015-02-01 09:20:00+00,V20760,dropoff
2015-02-01 09:20:00+00,V18727,pickup
2015-02-01 09:20:00+00,V19653,pickup
2015-02-01 09:20:00+00,V18287,pickup
2015-02-01 09:20:00+00,V18604,pickup
2015-02-01 09:21:00+00,V18028,dropoff
2015-02-01 09:21:00+00,V20123,dropoff
2015-02-01 09:21:00+00,V20284,dropoff
2015-02-01 09:21:00+00,V17290,dropoff
2015-02-01 09:21:00+00,V16097,dropoff
2015-02-01 09:21:00+00,V18805,dropoff
2015-02-01 09:21:00+00,V19584,dropoff
2015-02-01 09:21:00+00,V17175,dropoff
2015-02-01 09:21:00+00,V19409,dropoff
2015-02-01 09:21:00+00,V16538,pickup
2015-02-01 09:21:00+00,V17767,pickup
2015-02-01 09:21:00+00,V18043,pickup
2015-02-01 09:21:00+00,V21506,pickup
2015-02-01 09:21:00+00,V18324,pickup
2015-02-01 09:21:00+00,V17243,pickup
2015-02-01 09:22:00+00,V20693,dropoff
2015-02-01 09:22:00+00,V19720,dropoff
2015-02-01 09:22:00+00,V14986,dropoff
2015-02-01 09:22:00+00,V15577,dropoff
2015-02-01 09:22:00+00,V19268,pickup
2015-02-01 09:22:00+00,V15924,pickup
2015-02-01 09:22:00+00,V15713,pickup
2015-02-01 09:22:00+00,V20342,pickup
2015-02-01 09:22:00+00,V20260,pickup
2015-02-01 09:23:00+00,V14973,dropoff
2015-02-01 09:23:00+00,V19987,dropoff
2015-02-01 09:23:00+00,V15163,dropoff
2015-02-01 09:23:00+00,V21456,pickup
2015-02-01 09:24:00+00,V18662,dropoff
2015-02-01 09:24:00+00,V17243,dropoff
2015-02-01 09:24:00+00,V18130,pickup
2015-02-01 09:25:00+00,V15510,dropoff
2015-02-01 09:25:00+00,V19133,dropoff
2015-02-01 09:25:00+00,V18287,dropoff
2015-02-01 09:25:00+00,V18604,dropoff
2015-02-01 09:25:00+00,V20342,dropoff
2015-02-01 09:25:00+00,V20260,dropoff
2015-02-01 09:25:00+00,V15888,pickup
2015-02-01 09:25:00+00,V18400,pickup
2015-02-01 09:26:00+00,V20237,dropoff
2015-02-01 09:26:00+00,V21061,pickup
2015-02-01 09:27:00+00,V18496,dropoff
2015-02-01 09:27:00+00,V19653,dropoff
2015-02-01 09:27:00+00,V15713,dropoff
2015-02-01 09:27:00+00,V19580,pickup
2015-02-01 09:27:00+00,V19500,pickup
2015-02-01 09:27:00+00,V14589,pickup
2015-02-01 09:27:00+00,V17943,pickup
2015-02-01 09:27:00+00,V16551,pickup
2015-02-01 09:28:00+00,V18727,dropoff
2015-02-01 09:28:00+00,V18324,dropoff
2015-02-01 09:28:00+00,V18084,pickup
2015-02-01 09:28:00+00,V20232,pickup
2015-02-01 09:28:00+00,V19484,pickup
2015-02-01 09:29:00+00,V18691,dropoff
2015-02-01 09:29:00+00,V20310,dropoff
2015-02-01 09:29:00+00,V15137,dropoff
2015-02-01 09:29:00+00,V19309,pickup
2015-02-01 09:29:00+00,V20929,pickup
2015-02-01 09:29:00+00,V18266,pickup
2015-02-01 09:29:00+00,V17803,pickup
2015-02-01 09:29:00+00,V16855,pickup
2015-02-01 09:29:00+00,V15236,pickup
2015-02-01 09:30:00+00,V18608,dropoff
2015-02-01 09:30:00+00,V21506,dropoff
2015-02-01 09:30:00+00,V15926,pickup
2015-02-01 09:30:00+00,V17243,pickup
2015-02-01 09:30:00+00,V19506,pickup
2015-02-01 09:31:00+00,V18400,dropoff
2015-02-01 09:31:00+00,V19484,dropoff
2015-02-01 09:31:00+00,V16850,pickup
2015-02-01 09:31:00+00,V21327,pickup
2015-02-01 09:31:00+00,V19342,pickup
2015-02-01 09:31:00+00,V17884,pickup
2015-02-01 09:31:00+00,V14854,pickup
2015-02-01 09:32:00+00,V15924,dropoff
2015-02-01 09:32:00+00,V15236,dropoff
2015-02-01 09:32:00+00,V19469,pickup
2015-02-01 09:32:00+00,V17174,pickup
2015-02-01 09:33:00+00,V16551,dropoff
2015-02-01 09:33:00+00,V19506,dropoff
2015-02-01 09:33:00+00,V17999,pickup
2015-02-01 09:33:00+00,V15671,pickup
2015-02-01 09:33:00+00,V18553,pickup
2015-02-01 09:33:00+00,V20931,pickup
2015-02-01 09:34:00+00,V21175,dropoff
2015-02-01 09:34:00+00,V21119,dropoff
2015-02-01 09:34:00+00,V17943,dropoff
2015-02-01 09:34:00+00,V17243,dropoff
2015-02-01 09:34:00+00,V14854,dropoff
2015-02-01 09:34:00+00,V18889,pickup
2015-02-01 09:34:00+00,V14547,pickup
2015-02-01 09:34:00+00,V17201,pickup
2015-02-01 09:35:00+00,V19268,dropoff
2015-02-01 09:35:00+00,V18662,pickup
2015-02-01 09:35:00+00,V20818,pickup
2015-02-01 09:35:00+00,V15770,pickup
2015-02-01 09:36:00+00,V16855,dropoff
2015-02-01 09:36:00+00,V17884,dropoff
2015-02-01 09:36:00+00,V17131,pickup
2015-02-01 09:36:00+00,V21418,pickup
2015-02-01 09:36:00+00,V14764,pickup
2015-02-01 09:36:00+00,V14560,pickup
2015-02-01 09:36:00+00,V15140,pickup
2015-02-01 09:36:00+00,V16209,pickup
2015-02-01 09:36:00+00,V18879,pickup
2015-02-01 09:37:00+00,V21271,dropoff
2015-02-01 09:37:00+00,V17767,dropoff
2015-02-01 09:37:00+00,V18043,dropoff
2015-02-01 09:37:00+00,V15888,dropoff
2015-02-01 09:37:00+00,V14589,dropoff
2015-02-01 09:37:00+00,V19342,dropoff
2015-02-01 09:37:00+00,V18879,dropoff
2015-02-01 09:37:00+00,V20588,pickup
2015-02-01 09:37:00+00,V19287,pickup
2015-02-01 09:37:00+00,V17913,pickup
2015-02-01 09:38:00+00,V21456,dropoff
2015-02-01 09:38:00+00,V19500,dropoff
2015-02-01 09:38:00+00,V17803,dropoff
2015-02-01 09:38:00+00,V15926,dropoff
2015-02-01 09:38:00+00,V20931,dropoff
2015-02-01 09:38:00+00,V20098,pickup
2015-02-01 09:38:00+00,V19900,pickup
2015-02-01 09:39:00+00,V20764,dropoff
2015-02-01 09:39:00+00,V20232,dropoff
2015-02-01 09:39:00+00,V18266,dropoff
2015-02-01 09:39:00+00,V19596,pickup
2015-02-01 09:39:00+00,V21109,pickup
2015-02-01 09:39:00+00,V19464,pickup
2015-02-01 09:39:00+00,V16172,pickup
2015-02-01 09:40:00+00,V21061,dropoff
2015-02-01 09:40:00+00,V21327,dropoff
2015-02-01 09:40:00+00,V15770,dropoff
2015-02-01 09:40:00+00,V15140,dropoff
2015-02-01 09:40:00+00,V16209,dropoff
2015-02-01 09:40:00+00,V15211,pickup
2015-02-01 09:40:00+00,V18759,pickup
2015-02-01 09:40:00+00,V17519,pickup
2015-02-01 09:40:00+00,V17175,pickup
2015-02-01 09:40:00+00,V17249,pickup
2015-02-01 09:41:00+00,V19929,dropoff
2015-02-01 09:41:00+00,V18130,dropoff
2015-02-01 09:41:00+00,V14547,dropoff
2015-02-01 09:41:00+00,V17201,dropoff
2015-02-01 09:41:00+00,V15742,pickup
2015-02-01 09:41:00+00,V18125,pickup
2015-02-01 09:41:00+00,V17300,pickup
2015-02-01 09:42:00+00,V16538,dropoff
2015-02-01 09:42:00+00,V18089,pickup
2015-02-01 09:42:00+00,V14654,pickup
2015-02-01 09:42:00+00,V17451,pickup
2015-02-01 09:42:00+00,V18247,pickup
2015-02-01 09:42:00+00,V21610,pickup
2015-02-01 09:42:00+00,V19849,pickup
2015-02-01 09:42:00+00,V16549,pickup
2015-02-01 09:42:00+00,V21061,pickup
2015-02-01 09:43:00+00,V14921,dropoff
2015-02-01 09:43:00+00,V20818,dropoff
2015-02-01 09:43:00+00,V20249,pickup
2015-02-01 09:43:00+00,V17965,pickup
2015-02-01 09:43:00+00,V17860,pickup
