trip_duration,pickup_time,dropoff_time,vehicle_id
961,2015-02-01 08:38:00+00,2015-02-01 08:54:00+00,V20786
660,2015-02-01 08:38:00+00,2015-02-01 08:49:00+00,V17714
419,2015-02-01 08:38:00+00,2015-02-01 08:45:00+00,V18120
393,2015-02-01 08:38:00+00,2015-02-01 08:45:00+00,V17763
377,2015-02-01 08:38:00+00,2015-02-01 08:44:00+00,V19628
213,2015-02-01 08:39:00+00,2015-02-01 08:42:00+00,V14599
176,2015-02-01 08:39:00+00,2015-02-01 08:42:00+00,V21510
465,2015-02-01 08:40:00+00,2015-02-01 08:48:00+00,V16176
375,2015-02-01 08:40:00+00,2015-02-01 08:46:00+00,V16483
1042,2015-02-01 08:41:00+00,2015-02-01 08:59:00+00,V21384
552,2015-02-01 08:41:00+00,2015-02-01 08:51:00+00,V16620
232,2015-02-01 08:41:00+00,2015-02-01 08:45:00+00,V20054
227,2015-02-01 08:41:00+00,2015-02-01 08:45:00+00,V20160
755,2015-02-01 08:42:00+00,2015-02-01 08:54:00+00,V19526
573,2015-02-01 08:42:00+00,2015-02-01 08:51:00+00,V14947
301,2015-02-01 08:42:00+00,2015-02-01 08:48:00+00,V18155
235,2015-02-01 08:42:00+00,2015-02-01 08:46:00+00,V18433
2170,2015-02-01 08:43:00+00,2015-02-01 09:19:00+00,V17567
853,2015-02-01 08:43:00+00,2015-02-01 08:57:00+00,V19992
672,2015-02-01 08:43:00+00,2015-02-01 08:55:00+00,V20318
383,2015-02-01 08:43:00+00,2015-02-01 08:49:00+00,V18968
327,2015-02-01 08:43:00+00,2015-02-01 08:48:00+00,V15253
791,2015-02-01 08:44:00+00,2015-02-01 08:57:00+00,V20740
658,2015-02-01 08:44:00+00,2015-02-01 08:55:00+00,V16768
569,2015-02-01 08:44:00+00,2015-02-01 08:53:00+00,V17619
427,2015-02-01 08:44:00+00,2015-02-01 08:52:00+00,V21627
422,2015-02-01 08:44:00+00,2015-02-01 08:51:00+00,V15586
342,2015-02-01 08:44:00+00,2015-02-01 08:49:00+00,V17643
295,2015-02-01 08:44:00+00,2015-02-01 08:49:00+00,V14678
275,2015-02-01 08:44:00+00,2015-02-01 08:49:00+00,V21176
274,2015-02-01 08:44:00+00,2015-02-01 08:49:00+00,V16887
388,2015-02-01 08:45:00+00,2015-02-01 08:52:00+00,V16941
380,2015-02-01 08:45:00+00,2015-02-01 08:52:00+00,V20946
312,2015-02-01 08:45:00+00,2015-02-01 08:50:00+00,V14929
273,2015-02-01 08:45:00+00,2015-02-01 08:49:00+00,V15140
262,2015-02-01 08:45:00+00,2015-02-01 08:49:00+00,V19652
259,2015-02-01 08:45:00+00,2015-02-01 08:49:00+00,V17631
201,2015-02-01 08:45:00+00,2015-02-01 08:49:00+00,V18805
682,2015-02-01 08:46:00+00,2015-02-01 08:57:00+00,V17365
670,2015-02-01 08:46:00+00,2015-02-01 08:57:00+00,V19097
1130,2015-02-01 08:47:00+00,2015-02-01 09:06:00+00,V15667
543,2015-02-01 08:47:00+00,2015-02-01 08:56:00+00,V17122
525,2015-02-01 08:47:00+00,2015-02-01 08:56:00+00,V19985
93,2015-02-01 08:47:00+00,2015-02-01 08:48:00+00,V16289
306,2015-02-01 08:48:00+00,2015-02-01 08:54:00+00,V21304
243,2015-02-01 08:49:00+00,2015-02-01 08:54:00+00,V17351
217,2015-02-01 08:49:00+00,2015-02-01 08:53:00+00,V16853
601,2015-02-01 08:50:00+00,2015-02-01 09:00:00+00,V16265
456,2015-02-01 08:50:00+00,2015-02-01 08:58:00+00,V17159
1445,2015-02-01 08:51:00+00,2015-02-01 09:15:00+00,V15170
336,2015-02-01 08:51:00+00,2015-02-01 08:57:00+00,V17860
243,2015-02-01 08:51:00+00,2015-02-01 08:55:00+00,V16068
216,2015-02-01 08:51:00+00,2015-02-01 08:55:00+00,V16449
693,2015-02-01 08:52:00+00,2015-02-01 09:03:00+00,V21273
509,2015-02-01 08:52:00+00,2015-02-01 09:00:00+00,V19580
321,2015-02-01 08:52:00+00,2015-02-01 08:57:00+00,V17579
235,2015-02-01 08:52:00+00,2015-02-01 08:56:00+00,V19881
713,2015-02-01 08:53:00+00,2015-02-01 09:05:00+00,V14837
354,2015-02-01 08:53:00+00,2015-02-01 08:59:00+00,V15271
316,2015-02-01 08:53:00+00,2015-02-01 08:58:00+00,V15797
2059,2015-02-01 08:54:00+00,2015-02-01 09:29:00+00,V18691
2049,2015-02-01 08:54:00+00,2015-02-01 09:29:00+00,V20310
923,2015-02-01 08:54:00+00,2015-02-01 09:10:00+00,V18210
594,2015-02-01 08:55:00+00,2015-02-01 09:05:00+00,V20775
331,2015-02-01 08:55:00+00,2015-02-01 09:01:00+00,V15706
153,2015-02-01 08:55:00+00,2015-02-01 08:58:00+00,V17509
881,2015-02-01 08:56:00+00,2015-02-01 09:10:00+00,V19235
626,2015-02-01 08:56:00+00,2015-02-01 09:07:00+00,V17308
271,2015-02-01 08:57:00+00,2015-02-01 09:01:00+00,V15387
1821,2015-02-01 08:58:00+00,2015-02-01 09:29:00+00,V15137
766,2015-02-01 08:58:00+00,2015-02-01 09:11:00+00,V14760
724,2015-02-01 08:58:00+00,2015-02-01 09:10:00+00,V21459
706,2015-02-01 08:58:00+00,2015-02-01 09:10:00+00,V19193
487,2015-02-01 08:58:00+00,2015-02-01 09:06:00+00,V16797
150,2015-02-01 08:58:00+00,2015-02-01 09:00:00+00,V16303
1274,2015-02-01 08:59:00+00,2015-02-01 09:20:00+00,V18266
585,2015-02-01 08:59:00+00,2015-02-01 09:09:00+00,V20818
297,2015-02-01 08:59:00+00,2015-02-01 09:04:00+00,V15372
327,2015-02-01 09:00:00+00,2015-02-01 09:05:00+00,V19657
317,2015-02-01 09:00:00+00,2015-02-01 09:05:00+00,V19584
787,2015-02-01 09:01:00+00,2015-02-01 09:15:00+00,V19130
754,2015-02-01 09:01:00+00,2015-02-01 09:13:00+00,V17881
698,2015-02-01 09:01:00+00,2015-02-01 09:12:00+00,V17122
896,2015-02-01 09:03:00+00,2015-02-01 09:18:00+00,V20570
578,2015-02-01 09:03:00+00,2015-02-01 09:13:00+00,V16436
569,2015-02-01 09:03:00+00,2015-02-01 09:13:00+00,V21462
487,2015-02-01 09:03:00+00,2015-02-01 09:11:00+00,V20973
192,2015-02-01 09:03:00+00,2015-02-01 09:06:00+00,V21414
2536,2015-02-01 09:04:00+00,2015-02-01 09:47:00+00,V18619
1004,2015-02-01 09:04:00+00,2015-02-01 09:21:00+00,V18028
557,2015-02-01 09:04:00+00,2015-02-01 09:14:00+00,V16919
395,2015-02-01 09:04:00+00,2015-02-01 09:10:00+00,V21440
253,2015-02-01 09:04:00+00,2015-02-01 09:08:00+00,V21119
245,2015-02-01 09:04:00+00,2015-02-01 09:08:00+00,V17320
630,2015-02-01 09:05:00+00,2015-02-01 09:16:00+00,V17141
416,2015-02-01 09:05:00+00,2015-02-01 09:12:00+00,V17249
356,2015-02-01 09:06:00+00,2015-02-01 09:12:00+00,V14547
162,2015-02-01 09:06:00+00,2015-02-01 09:08:00+00,V14646
1598,2015-02-01 09:07:00+00,2015-02-01 09:34:00+00,V21175
598,2015-02-01 09:07:00+00,2015-02-01 09:17:00+00,V21435
551,2015-02-01 09:07:00+00,2015-02-01 09:16:00+00,V21671
707,2015-02-01 09:08:00+00,2015-02-01 09:20:00+00,V18909
695,2015-02-01 09:09:00+00,2015-02-01 09:21:00+00,V20123
530,2015-02-01 09:09:00+00,2015-02-01 09:18:00+00,V18496
291,2015-02-01 09:09:00+00,2015-02-01 09:14:00+00,V14937
490,2015-02-01 09:10:00+00,2015-02-01 09:18:00+00,V21418
372,2015-02-01 09:10:00+00,2015-02-01 09:16:00+00,V21507
334,2015-02-01 09:10:00+00,2015-02-01 09:15:00+00,V16863
517,2015-02-01 09:11:00+00,2015-02-01 09:20:00+00,V21433
430,2015-02-01 09:11:00+00,2015-02-01 09:18:00+00,V15945
329,2015-02-01 09:11:00+00,2015-02-01 09:16:00+00,V17579
284,2015-02-01 09:11:00+00,2015-02-01 09:16:00+00,V18397
243,2015-02-01 09:11:00+00,2015-02-01 09:16:00+00,V18247
190,2015-02-01 09:11:00+00,2015-02-01 09:14:00+00,V19082
178,2015-02-01 09:11:00+00,2015-02-01 09:14:00+00,V17266
550,2015-02-01 09:12:00+00,2015-02-01 09:21:00+00,V20284
1241,2015-02-01 09:13:00+00,2015-02-01 09:34:00+00,V21119
763,2015-02-01 09:13:00+00,2015-02-01 09:25:00+00,V15510
638,2015-02-01 09:13:00+00,2015-02-01 09:23:00+00,V14973
488,2015-02-01 09:13:00+00,2015-02-01 09:21:00+00,V17290
339,2015-02-01 09:13:00+00,2015-02-01 09:19:00+00,V15154
131,2015-02-01 09:13:00+00,2015-02-01 09:15:00+00,V18400
598,2015-02-01 09:14:00+00,2015-02-01 09:24:00+00,V18662
464,2015-02-01 09:15:00+00,2015-02-01 09:22:00+00,V20693
393,2015-02-01 09:15:00+00,2015-02-01 09:22:00+00,V19720
315,2015-02-01 09:15:00+00,2015-02-01 09:20:00+00,V20760
1383,2015-02-01 09:16:00+00,2015-02-01 09:39:00+00,V20764
1296,2015-02-01 09:16:00+00,2015-02-01 09:37:00+00,V21271
596,2015-02-01 09:16:00+00,2015-02-01 09:26:00+00,V20237
333,2015-02-01 09:16:00+00,2015-02-01 09:21:00+00,V16097
331,2015-02-01 09:16:00+00,2015-02-01 09:21:00+00,V18805
324,2015-02-01 09:16:00+00,2015-02-01 09:21:00+00,V19584
1450,2015-02-01 09:17:00+00,2015-02-01 09:41:00+00,V19929
379,2015-02-01 09:17:00+00,2015-02-01 09:23:00+00,V19987
301,2015-02-01 09:17:00+00,2015-02-01 09:22:00+00,V14986
748,2015-02-01 09:18:00+00,2015-02-01 09:30:00+00,V18608
381,2015-02-01 09:18:00+00,2015-02-01 09:25:00+00,V19133
214,2015-02-01 09:18:00+00,2015-02-01 09:22:00+00,V15577
200,2015-02-01 09:18:00+00,2015-02-01 09:21:00+00,V17175
195,2015-02-01 09:18:00+00,2015-02-01 09:21:00+00,V19409
1416,2015-02-01 09:19:00+00,2015-02-01 09:43:00+00,V14921
484,2015-02-01 09:19:00+00,2015-02-01 09:27:00+00,V18496
215,2015-02-01 09:19:00+00,2015-02-01 09:23:00+00,V15163
495,2015-02-01 09:20:00+00,2015-02-01 09:28:00+00,V18727
430,2015-02-01 09:20:00+00,2015-02-01 09:27:00+00,V19653
322,2015-02-01 09:20:00+00,2015-02-01 09:25:00+00,V18287
276,2015-02-01 09:20:00+00,2015-02-01 09:25:00+00,V18604
1254,2015-02-01 09:21:00+00,2015-02-01 09:42:00+00,V16538
971,2015-02-01 09:21:00+00,2015-02-01 09:37:00+00,V17767
953,2015-02-01 09:21:00+00,2015-02-01 09:37:00+00,V18043
566,2015-02-01 09:21:00+00,2015-02-01 09:30:00+00,V21506
368,2015-02-01 09:21:00+00,2015-02-01 09:28:00+00,V18324
206,2015-02-01 09:21:00+00,2015-02-01 09:24:00+00,V17243
773,2015-02-01 09:22:00+00,2015-02-01 09:35:00+00,V19268
601,2015-02-01 09:22:00+00,2015-02-01 09:32:00+00,V15924
256,2015-02-01 09:22:00+00,2015-02-01 09:27:00+00,V15713
229,2015-02-01 09:22:00+00,2015-02-01 09:25:00+00,V20342
223,2015-02-01 09:22:00+00,2015-02-01 09:25:00+00,V20260
901,2015-02-01 09:23:00+00,2015-02-01 09:38:00+00,V21456
1027,2015-02-01 09:24:00+00,2015-02-01 09:41:00+00,V18130
727,2015-02-01 09:25:00+00,2015-02-01 09:37:00+00,V15888
402,2015-02-01 09:25:00+00,2015-02-01 09:31:00+00,V18400
794,2015-02-01 09:26:00+00,2015-02-01 09:40:00+00,V21061
1440,2015-02-01 09:27:00+00,2015-02-01 09:51:00+00,V19580
687,2015-02-01 09:27:00+00,2015-02-01 09:38:00+00,V19500
606,2015-02-01 09:27:00+00,2015-02-01 09:37:00+00,V14589
384,2015-02-01 09:27:00+00,2015-02-01 09:34:00+00,V17943
336,2015-02-01 09:27:00+00,2015-02-01 09:33:00+00,V16551
1970,2015-02-01 09:28:00+00,2015-02-01 10:01:00+00,V18084
642,2015-02-01 09:28:00+00,2015-02-01 09:39:00+00,V20232
221,2015-02-01 09:28:00+00,2015-02-01 09:31:00+00,V19484
1206,2015-02-01 09:29:00+00,2015-02-01 09:49:00+00,V19309
1204,2015-02-01 09:29:00+00,2015-02-01 09:49:00+00,V20929
604,2015-02-01 09:29:00+00,2015-02-01 09:39:00+00,V18266
558,2015-02-01 09:29:00+00,2015-02-01 09:38:00+00,V17803
437,2015-02-01 09:29:00+00,2015-02-01 09:36:00+00,V16855
196,2015-02-01 09:29:00+00,2015-02-01 09:32:00+00,V15236
481,2015-02-01 09:30:00+00,2015-02-01 09:38:00+00,V15926
257,2015-02-01 09:30:00+00,2015-02-01 09:34:00+00,V17243
154,2015-02-01 09:30:00+00,2015-02-01 09:33:00+00,V19506
825,2015-02-01 09:31:00+00,2015-02-01 09:45:00+00,V16850
542,2015-02-01 09:31:00+00,2015-02-01 09:40:00+00,V21327
344,2015-02-01 09:31:00+00,2015-02-01 09:37:00+00,V19342
298,2015-02-01 09:31:00+00,2015-02-01 09:36:00+00,V17884
160,2015-02-01 09:31:00+00,2015-02-01 09:34:00+00,V14854
1345,2015-02-01 09:32:00+00,2015-02-01 09:55:00+00,V19469
1029,2015-02-01 09:32:00+00,2015-02-01 09:50:00+00,V17174
1023,2015-02-01 09:33:00+00,2015-02-01 09:50:00+00,V17999
975,2015-02-01 09:33:00+00,2015-02-01 09:49:00+00,V15671
733,2015-02-01 09:33:00+00,2015-02-01 09:45:00+00,V18553
260,2015-02-01 09:33:00+00,2015-02-01 09:38:00+00,V20931
1768,2015-02-01 09:34:00+00,2015-02-01 10:04:00+00,V18889
428,2015-02-01 09:34:00+00,2015-02-01 09:41:00+00,V14547
407,2015-02-01 09:34:00+00,2015-02-01 09:41:00+00,V17201
744,2015-02-01 09:35:00+00,2015-02-01 09:48:00+00,V18662
487,2015-02-01 09:35:00+00,2015-02-01 09:43:00+00,V20818
318,2015-02-01 09:35:00+00,2015-02-01 09:40:00+00,V15770
1464,2015-02-01 09:36:00+00,2015-02-01 10:01:00+00,V17131
487,2015-02-01 09:36:00+00,2015-02-01 09:44:00+00,V21418
451,2015-02-01 09:36:00+00,2015-02-01 09:44:00+00,V14764
431,2015-02-01 09:36:00+00,2015-02-01 09:44:00+00,V14560
231,2015-02-01 09:36:00+00,2015-02-01 09:40:00+00,V15140
205,2015-02-01 09:36:00+00,2015-02-01 09:40:00+00,V16209
63,2015-02-01 09:36:00+00,2015-02-01 09:37:00+00,V18879
558,2015-02-01 09:37:00+00,2015-02-01 09:46:00+00,V20588
467,2015-02-01 09:37:00+00,2015-02-01 09:45:00+00,V19287
416,2015-02-01 09:37:00+00,2015-02-01 09:44:00+00,V17913
757,2015-02-01 09:38:00+00,2015-02-01 09:50:00+00,V20098
573,2015-02-01 09:38:00+00,2015-02-01 09:48:00+00,V19900
1116,2015-02-01 09:39:00+00,2015-02-01 09:58:00+00,V19596
870,2015-02-01 09:39:00+00,2015-02-01 09:54:00+00,V21109
680,2015-02-01 09:39:00+00,2015-02-01 09:50:00+00,V19464
611,2015-02-01 09:39:00+00,2015-02-01 09:49:00+00,V16172
292,2015-02-01 09:40:00+00,2015-02-01 09:45:00+00,V15211
1312,2015-02-01 09:40:00+00,2015-02-01 10:02:00+00,V18759
390,2015-02-01 09:40:00+00,2015-02-01 09:47:00+00,V17519
356,2015-02-01 09:40:00+00,2015-02-01 09:46:00+00,V17175
294,2015-02-01 09:40:00+00,2015-02-01 09:45:00+00,V17249
1150,2015-02-01 09:41:00+00,2015-02-01 10:00:00+00,V15742
772,2015-02-01 09:41:00+00,2015-02-01 09:54:00+00,V18125
525,2015-02-01 09:41:00+00,2015-02-01 09:50:00+00,V17300
813,2015-02-01 09:42:00+00,2015-02-01 09:56:00+00,V18089
672,2015-02-01 09:42:00+00,2015-02-01 09:53:00+00,V14654
645,2015-02-01 09:42:00+00,2015-02-01 09:53:00+00,V17451
556,2015-02-01 09:42:00+00,2015-02-01 09:51:00+00,V18247
478,2015-02-01 09:42:00+00,2015-02-01 09:50:00+00,V21610
369,2015-02-01 09:42:00+00,2015-02-01 09:48:00+00,V19849
349,2015-02-01 09:42:00+00,2015-02-01 09:48:00+00,V16549
187,2015-02-01 09:42:00+00,2015-02-01 09:45:00+00,V21061
989,2015-02-01 09:43:00+00,2015-02-01 10:00:00+00,V20249
906,2015-02-01 09:43:00+00,2015-02-01 09:58:00+00,V17965
677,2015-02-01 09:43:00+00,2015-02-01 09:54:00+00,V17860
425,2015-02-01 09:43:00+00,2015-02-01 09:50:00+00,V19706
424,2015-02-01 09:43:00+00,2015-02-01 09:50:00+00,V17711
376,2015-02-01 09:43:00+00,2015-02-01 09:50:00+00,V18845
266,2015-02-01 09:43:00+00,2015-02-01 09:48:00+00,V19700
210,2015-02-01 09:43:00+00,2015-02-01 09:47:00+00,V18779
5930,2015-02-01 09:44:00+00,2015-02-01 11:23:00+00,V19775
680,2015-02-01 09:44:00+00,2015-02-01 09:55:00+00,V15140
539,2015-02-01 09:44:00+00,2015-02-01 09:53:00+00,V16246
392,2015-02-01 09:44:00+00,2015-02-01 09:51:00+00,V17260
575,2015-02-01 09:45:00+00,2015-02-01 09:54:00+00,V19567
308,2015-02-01 09:45:00+00,2015-02-01 09:50:00+00,V16833
258,2015-02-01 09:45:00+00,2015-02-01 09:49:00+00,V19780
692,2015-02-01 09:46:00+00,2015-02-01 09:58:00+00,V19441
479,2015-02-01 09:46:00+00,2015-02-01 09:54:00+00,V20087
472,2015-02-01 09:46:00+00,2015-02-01 09:54:00+00,V20905
194,2015-02-01 09:46:00+00,2015-02-01 09:49:00+00,V15667
803,2015-02-01 09:47:00+00,2015-02-01 10:00:00+00,V19381
443,2015-02-01 09:47:00+00,2015-02-01 09:54:00+00,V18266
322,2015-02-01 09:47:00+00,2015-02-01 09:53:00+00,V21186
312,2015-02-01 09:47:00+00,2015-02-01 09:52:00+00,V21656
179,2015-02-01 09:47:00+00,2015-02-01 09:50:00+00,V14788
234,2015-02-01 09:48:00+00,2015-02-01 09:52:00+00,V20095
69,2015-02-01 09:48:00+00,2015-02-01 09:49:00+00,V18779
997,2015-02-01 09:49:00+00,2015-02-01 10:06:00+00,V21031
858,2015-02-01 09:49:00+00,2015-02-01 10:04:00+00,V16123
822,2015-02-01 09:49:00+00,2015-02-01 10:02:00+00,V15620
520,2015-02-01 09:49:00+00,2015-02-01 09:57:00+00,V19643
466,2015-02-01 09:49:00+00,2015-02-01 09:56:00+00,V17542
439,2015-02-01 09:49:00+00,2015-02-01 09:56:00+00,V20527
427,2015-02-01 09:49:00+00,2015-02-01 09:56:00+00,V19720
344,2015-02-01 09:49:00+00,2015-02-01 09:54:00+00,V14692
226,2015-02-01 09:49:00+00,2015-02-01 09:53:00+00,V14929
136,2015-02-01 09:49:00+00,2015-02-01 09:52:00+00,V17512
943,2015-02-01 09:50:00+00,2015-02-01 10:05:00+00,V16951
916,2015-02-01 09:50:00+00,2015-02-01 10:05:00+00,V17999
665,2015-02-01 09:50:00+00,2015-02-01 10:01:00+00,V14532
555,2015-02-01 09:50:00+00,2015-02-01 09:59:00+00,V17014
438,2015-02-01 09:50:00+00,2015-02-01 09:58:00+00,V16606
407,2015-02-01 09:50:00+00,2015-02-01 09:57:00+00,V17290
355,2015-02-01 09:50:00+00,2015-02-01 09:56:00+00,V21293
163,2015-02-01 09:50:00+00,2015-02-01 09:52:00+00,V18374
124,2015-02-01 09:50:00+00,2015-02-01 09:52:00+00,V18894
1311,2015-02-01 09:51:00+00,2015-02-01 10:13:00+00,V21666
392,2015-02-01 09:51:00+00,2015-02-01 09:58:00+00,V15217
214,2015-02-01 09:51:00+00,2015-02-01 09:54:00+00,V14800
1791,2015-02-01 09:52:00+00,2015-02-01 10:22:00+00,V17345
672,2015-02-01 09:52:00+00,2015-02-01 10:03:00+00,V17230
442,2015-02-01 09:52:00+00,2015-02-01 10:00:00+00,V15023
297,2015-02-01 09:52:00+00,2015-02-01 09:57:00+00,V18247
213,2015-02-01 09:52:00+00,2015-02-01 09:56:00+00,V21134
167,2015-02-01 09:52:00+00,2015-02-01 09:55:00+00,V21395
364,2015-02-01 09:53:00+00,2015-02-01 09:59:00+00,V15687
1001,2015-02-01 09:54:00+00,2015-02-01 10:10:00+00,V17458
975,2015-02-01 09:54:00+00,2015-02-01 10:10:00+00,V18196
570,2015-02-01 09:54:00+00,2015-02-01 10:04:00+00,V20903
505,2015-02-01 09:54:00+00,2015-02-01 10:03:00+00,V16671
253,2015-02-01 09:54:00+00,2015-02-01 09:58:00+00,V19245
1331,2015-02-01 09:55:00+00,2015-02-01 10:17:00+00,V20012
853,2015-02-01 09:55:00+00,2015-02-01 10:09:00+00,V19920
786,2015-02-01 09:55:00+00,2015-02-01 10:09:00+00,V15545
512,2015-02-01 09:55:00+00,2015-02-01 10:03:00+00,V21413
315,2015-02-01 09:55:00+00,2015-02-01 10:01:00+00,V17751
303,2015-02-01 09:55:00+00,2015-02-01 10:00:00+00,V19377
300,2015-02-01 09:55:00+00,2015-02-01 10:00:00+00,V18818
969,2015-02-01 09:56:00+00,2015-02-01 10:12:00+00,V21279
836,2015-02-01 09:56:00+00,2015-02-01 10:10:00+00,V18433
560,2015-02-01 09:56:00+00,2015-02-01 10:06:00+00,V16610
427,2015-02-01 09:56:00+00,2015-02-01 10:03:00+00,V20087
376,2015-02-01 09:56:00+00,2015-02-01 10:02:00+00,V18053
305,2015-02-01 09:56:00+00,2015-02-01 10:01:00+00,V20565
7739,2015-02-01 09:58:00+00,2015-02-01 12:07:00+00,V17212
1761,2015-02-01 09:58:00+00,2015-02-01 10:27:00+00,V18488
606,2015-02-01 09:58:00+00,2015-02-01 10:08:00+00,V20618
360,2015-02-01 09:58:00+00,2015-02-01 10:04:00+00,V20328
978,2015-02-01 09:59:00+00,2015-02-01 10:15:00+00,V21656
310,2015-02-01 09:59:00+00,2015-02-01 10:05:00+00,V19220
212,2015-02-01 09:59:00+00,2015-02-01 10:03:00+00,V18669
177,2015-02-01 09:59:00+00,2015-02-01 10:02:00+00,V15746
1223,2015-02-01 10:00:00+00,2015-02-01 10:21:00+00,V14910
873,2015-02-01 10:00:00+00,2015-02-01 10:15:00+00,V16176
484,2015-02-01 10:00:00+00,2015-02-01 10:08:00+00,V18802
443,2015-02-01 10:00:00+00,2015-02-01 10:07:00+00,V17448
221,2015-02-01 10:00:00+00,2015-02-01 10:04:00+00,V17817
697,2015-02-01 10:01:00+00,2015-02-01 10:13:00+00,V17292
580,2015-02-01 10:01:00+00,2015-02-01 10:11:00+00,V19571
387,2015-02-01 10:01:00+00,2015-02-01 10:08:00+00,V17300
1477,2015-02-01 10:02:00+00,2015-02-01 10:27:00+00,V16786
1446,2015-02-01 10:02:00+00,2015-02-01 10:26:00+00,V16768
609,2015-02-01 10:02:00+00,2015-02-01 10:12:00+00,V15887
357,2015-02-01 10:02:00+00,2015-02-01 10:08:00+00,V15096
324,2015-02-01 10:02:00+00,2015-02-01 10:07:00+00,V19261
661,2015-02-01 10:03:00+00,2015-02-01 10:14:00+00,V20166
372,2015-02-01 10:03:00+00,2015-02-01 10:10:00+00,V21321
340,2015-02-01 10:03:00+00,2015-02-01 10:09:00+00,V19756
786,2015-02-01 10:04:00+00,2015-02-01 10:17:00+00,V15417
567,2015-02-01 10:04:00+00,2015-02-01 10:13:00+00,V18524
295,2015-02-01 10:04:00+00,2015-02-01 10:09:00+00,V19687
244,2015-02-01 10:04:00+00,2015-02-01 10:08:00+00,V15667
199,2015-02-01 10:04:00+00,2015-02-01 10:07:00+00,V17452
1003,2015-02-01 10:05:00+00,2015-02-01 10:21:00+00,V19481
956,2015-02-01 10:05:00+00,2015-02-01 10:21:00+00,V15815
881,2015-02-01 10:05:00+00,2015-02-01 10:19:00+00,V19083
550,2015-02-01 10:05:00+00,2015-02-01 10:14:00+00,V18662
484,2015-02-01 10:05:00+00,2015-02-01 10:13:00+00,V15797
264,2015-02-01 10:05:00+00,2015-02-01 10:09:00+00,V21459
234,2015-02-01 10:05:00+00,2015-02-01 10:09:00+00,V20905
216,2015-02-01 10:05:00+00,2015-02-01 10:08:00+00,V17243
1281,2015-02-01 10:06:00+00,2015-02-01 10:27:00+00,V18125
1020,2015-02-01 10:06:00+00,2015-02-01 10:23:00+00,V20353
806,2015-02-01 10:06:00+00,2015-02-01 10:19:00+00,V17308
646,2015-02-01 10:06:00+00,2015-02-01 10:17:00+00,V17832
531,2015-02-01 10:06:00+00,2015-02-01 10:15:00+00,V17260
486,2015-02-01 10:06:00+00,2015-02-01 10:14:00+00,V18111
245,2015-02-01 10:06:00+00,2015-02-01 10:10:00+00,V19307
228,2015-02-01 10:06:00+00,2015-02-01 10:09:00+00,V17751
1480,2015-02-01 10:07:00+00,2015-02-01 10:32:00+00,V14654
413,2015-02-01 10:07:00+00,2015-02-01 10:14:00+00,V18325
331,2015-02-01 10:07:00+00,2015-02-01 10:13:00+00,V14833
1534,2015-02-01 10:08:00+00,2015-02-01 10:34:00+00,V16970
601,2015-02-01 10:08:00+00,2015-02-01 10:18:00+00,V19218
365,2015-02-01 10:08:00+00,2015-02-01 10:15:00+00,V16646
350,2015-02-01 10:08:00+00,2015-02-01 10:14:00+00,V17965
290,2015-02-01 10:08:00+00,2015-02-01 10:13:00+00,V19133
231,2015-02-01 10:08:00+00,2015-02-01 10:12:00+00,V14661
199,2015-02-01 10:08:00+00,2015-02-01 10:11:00+00,V18155
823,2015-02-01 10:09:00+00,2015-02-01 10:23:00+00,V20087
777,2015-02-01 10:09:00+00,2015-02-01 10:22:00+00,V20365
351,2015-02-01 10:09:00+00,2015-02-01 10:15:00+00,V15290
1361,2015-02-01 10:10:00+00,2015-02-01 10:33:00+00,V20864
809,2015-02-01 10:10:00+00,2015-02-01 10:23:00+00,V14842
731,2015-02-01 10:10:00+00,2015-02-01 10:22:00+00,V21171
328,2015-02-01 10:10:00+00,2015-02-01 10:16:00+00,V17801
254,2015-02-01 10:10:00+00,2015-02-01 10:14:00+00,V18293
239,2015-02-01 10:10:00+00,2015-02-01 10:14:00+00,V19567
220,2015-02-01 10:10:00+00,2015-02-01 10:13:00+00,V19340
136,2015-02-01 10:10:00+00,2015-02-01 10:12:00+00,V21221
769,2015-02-01 10:11:00+00,2015-02-01 10:23:00+00,V19718
601,2015-02-01 10:11:00+00,2015-02-01 10:21:00+00,V20905
430,2015-02-01 10:11:00+00,2015-02-01 10:18:00+00,V20936
306,2015-02-01 10:11:00+00,2015-02-01 10:16:00+00,V21462
553,2015-02-01 10:12:00+00,2015-02-01 10:21:00+00,V16853
462,2015-02-01 10:12:00+00,2015-02-01 10:19:00+00,V16731
292,2015-02-01 10:12:00+00,2015-02-01 10:17:00+00,V19245
1081,2015-02-01 10:13:00+00,2015-02-01 10:31:00+00,V21080
676,2015-02-01 10:13:00+00,2015-02-01 10:24:00+00,V18608
541,2015-02-01 10:13:00+00,2015-02-01 10:22:00+00,V19706
302,2015-02-01 10:13:00+00,2015-02-01 10:18:00+00,V19970
278,2015-02-01 10:13:00+00,2015-02-01 10:18:00+00,V17457
234,2015-02-01 10:13:00+00,2015-02-01 10:17:00+00,V21555
121,2015-02-01 10:13:00+00,2015-02-01 10:15:00+00,V18374
855,2015-02-01 10:14:00+00,2015-02-01 10:28:00+00,V19959
539,2015-02-01 10:14:00+00,2015-02-01 10:23:00+00,V21498
296,2015-02-01 10:14:00+00,2015-02-01 10:19:00+00,V16235
246,2015-02-01 10:14:00+00,2015-02-01 10:19:00+00,V14560
